algoritmo,metodo,funcao,seed,n,t_max,w_max,w_min,c1,c2,v_max,alpha,A,lambda,Q,d_nuc,d_rep,f_final,x_final,y_final
CP,clamp,Rastrigin,1,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.436602,-0.072261,-0.046075
CP,clamp,Rastrigin,2,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.256516,-0.016039,-0.032241
CP,clamp,Rastrigin,3,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.255781,0.004487,0.035699
CP,clamp,Rastrigin,4,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.496200,-0.049686,-0.007229
CP,clamp,Rastrigin,5,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.044736,0.043470,-0.058535
CP,clamp,Rastrigin,6,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.876469,-0.029881,-0.059742
CP,clamp,Rastrigin,7,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.160230,0.024407,-0.014602
CP,clamp,Rastrigin,8,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.017043,0.008799,-0.002916
CP,clamp,Rastrigin,9,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.109736,-0.019071,1.009632
CP,clamp,Rastrigin,10,10,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.031850,-0.000799,-0.012649
CP,clamp,Rastrigin,1,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,1.129015,0.075898,-0.006174
CP,clamp,Rastrigin,2,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.069407,0.007680,-0.017063
CP,clamp,Rastrigin,3,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.019130,-0.009548,0.002300
CP,clamp,Rastrigin,4,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.857624,0.035951,0.055376
CP,clamp,Rastrigin,5,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.008939,-0.002296,-0.006308
CP,clamp,Rastrigin,6,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.232221,-0.030781,0.015037
CP,clamp,Rastrigin,7,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.805751,-0.039518,-0.050285
CP,clamp,Rastrigin,8,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.342721,-0.025392,-0.032985
CP,clamp,Rastrigin,9,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.511931,0.010373,-0.049931
CP,clamp,Rastrigin,10,25,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.126020,0.008264,0.023832
CP,clamp,Rastrigin,1,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.065141,0.012167,-0.013435
CP,clamp,Rastrigin,2,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.286543,-0.011248,0.036381
CP,clamp,Rastrigin,3,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.466914,-0.035104,-0.033621
CP,clamp,Rastrigin,4,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.134348,-0.003995,-0.025742
CP,clamp,Rastrigin,5,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.191366,0.019319,-0.024351
CP,clamp,Rastrigin,6,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.571854,-0.051496,-0.015930
CP,clamp,Rastrigin,7,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.382232,0.042777,0.010379
CP,clamp,Rastrigin,8,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.032785,-0.006029,-0.011356
CP,clamp,Rastrigin,9,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.693765,0.020700,-0.055681
CP,clamp,Rastrigin,10,50,200,,,2.000000,2.000000,2.000000,,,,1.000000,0.010000,5.000000,0.728610,-0.043760,0.042189
CP,clamp,Rosenbrock,1,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.021911,0.976245,0.938443
CP,clamp,Rosenbrock,2,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.036709,0.839228,0.693881
CP,clamp,Rosenbrock,3,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.046903,0.977119,0.976298
CP,clamp,Rosenbrock,4,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.195820,1.437383,2.059351
CP,clamp,Rosenbrock,5,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.069908,0.808923,0.636082
CP,clamp,Rosenbrock,6,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.031066,0.982409,0.947590
CP,clamp,Rosenbrock,7,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.171612,0.921251,0.889374
CP,clamp,Rosenbrock,8,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.010337,0.945094,0.901760
CP,clamp,Rosenbrock,9,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.054789,0.771222,0.589835
CP,clamp,Rosenbrock,10,5,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.046042,0.860916,0.724837
CP,clamp,Rosenbrock,1,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.003940,1.016714,1.039758
CP,clamp,Rosenbrock,2,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.000767,1.012081,1.021815
CP,clamp,Rosenbrock,3,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.059773,1.180143,1.376209
CP,clamp,Rosenbrock,4,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.163146,0.734488,0.509034
CP,clamp,Rosenbrock,5,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.005669,0.956619,0.921275
CP,clamp,Rosenbrock,6,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.037027,0.961746,0.943813
CP,clamp,Rosenbrock,7,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.019262,1.050245,1.115952
CP,clamp,Rosenbrock,8,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.259421,0.747598,0.514663
CP,clamp,Rosenbrock,9,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.145755,1.034156,1.031453
CP,clamp,Rosenbrock,10,10,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.076061,0.848349,0.696660
CP,clamp,Rosenbrock,1,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.070441,0.966452,0.960357
CP,clamp,Rosenbrock,2,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.024370,0.860597,0.733600
CP,clamp,Rosenbrock,3,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.231291,0.519165,0.270479
CP,clamp,Rosenbrock,4,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.165960,0.892955,0.836676
CP,clamp,Rosenbrock,5,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.014768,0.954083,0.899024
CP,clamp,Rosenbrock,6,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.033434,1.085015,1.193447
CP,clamp,Rosenbrock,7,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.292395,0.507310,0.235081
CP,clamp,Rosenbrock,8,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.056851,0.785415,0.627271
CP,clamp,Rosenbrock,9,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.120568,0.661116,0.429508
CP,clamp,Rosenbrock,10,25,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.099748,0.972410,0.914119
CP,clamp,Rosenbrock,1,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.367244,0.847889,0.660255
CP,clamp,Rosenbrock,2,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.100430,0.737517,0.526174
CP,clamp,Rosenbrock,3,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.049450,0.847826,0.735023
CP,clamp,Rosenbrock,4,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.205929,1.416158,1.987408
CP,clamp,Rosenbrock,5,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.025521,0.842311,0.712046
CP,clamp,Rosenbrock,6,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.161034,1.401290,1.963682
CP,clamp,Rosenbrock,7,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.108903,0.702695,0.479457
CP,clamp,Rosenbrock,8,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.032810,0.880992,0.789803
CP,clamp,Rosenbrock,9,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.061607,0.807101,0.667032
CP,clamp,Rosenbrock,10,50,200,,,2.000000,2.000000,2.000000,,,,3.000000,0.100000,2.000000,0.043625,1.198493,1.442887
CP,inertia,Rastrigin,1,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.235399,-0.068638,-0.039955
CP,inertia,Rastrigin,2,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.003413,-0.997198,0.006132
CP,inertia,Rastrigin,3,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.217015,0.029983,0.014059
CP,inertia,Rastrigin,4,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.127623,-1.007698,0.022523
CP,inertia,Rastrigin,5,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.086041,0.020260,0.004878
CP,inertia,Rastrigin,6,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.438570,0.010812,1.041095
CP,inertia,Rastrigin,7,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,2.020749,-0.984546,0.988089
CP,inertia,Rastrigin,8,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.560892,-0.031011,0.043360
CP,inertia,Rastrigin,9,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,2.583843,-0.935021,0.067389
CP,inertia,Rastrigin,10,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.423993,-0.005056,0.085593
CP,inertia,Rastrigin,1,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.585799,0.031814,0.044232
CP,inertia,Rastrigin,2,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.892085,0.061065,0.028549
CP,inertia,Rastrigin,3,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.873369,0.040760,0.052678
CP,inertia,Rastrigin,4,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.668125,-0.056372,-0.014932
CP,inertia,Rastrigin,5,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.047658,1.004888,-0.012928
CP,inertia,Rastrigin,6,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.028060,0.008338,-0.008482
CP,inertia,Rastrigin,7,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.967612,0.014825,0.068778
CP,inertia,Rastrigin,8,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.610144,0.039620,0.039004
CP,inertia,Rastrigin,9,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.412045,-0.974807,0.041317
CP,inertia,Rastrigin,10,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.322416,-0.968265,0.030728
CP,inertia,Rastrigin,1,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.274463,-0.018707,0.032209
CP,inertia,Rastrigin,2,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.683998,-0.004341,0.058890
CP,inertia,Rastrigin,3,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.036311,0.012021,-0.006212
CP,inertia,Rastrigin,4,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.280057,-0.037479,0.003664
CP,inertia,Rastrigin,5,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.077981,0.013554,-0.014478
CP,inertia,Rastrigin,6,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.550334,-0.036632,-0.038010
CP,inertia,Rastrigin,7,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.037409,0.006746,0.011964
CP,inertia,Rastrigin,8,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,1.141714,-0.986699,-0.025944
CP,inertia,Rastrigin,9,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.485020,-0.009488,-0.048715
CP,inertia,Rastrigin,10,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.019183,-0.006916,-0.006991
CP,inertia,Rastrigin,1,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.718536,0.023665,-0.055624
CP,inertia,Rastrigin,2,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.006114,0.002988,0.004679
CP,inertia,Rastrigin,3,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.824209,0.044343,0.047083
CP,inertia,Rastrigin,4,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.406222,0.014702,0.042926
CP,inertia,Rastrigin,5,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.120966,-0.022379,-0.010476
CP,inertia,Rastrigin,6,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.027556,0.002158,0.011589
CP,inertia,Rastrigin,7,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.059297,0.008553,-0.015031
CP,inertia,Rastrigin,8,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.299381,0.012096,0.036999
CP,inertia,Rastrigin,9,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.293497,0.014049,0.035882
CP,inertia,Rastrigin,10,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,1.000000,0.010000,5.000000,0.748938,-0.041190,0.045850
CP,inertia,Rosenbrock,1,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.381864,1.491648,2.187578
CP,inertia,Rosenbrock,2,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.416837,0.489840,0.200374
CP,inertia,Rosenbrock,3,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.090657,1.150357,1.297234
CP,inertia,Rosenbrock,4,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.008683,0.972966,0.937746
CP,inertia,Rosenbrock,5,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.180185,1.129472,1.316132
CP,inertia,Rosenbrock,6,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.010114,0.982914,0.956209
CP,inertia,Rosenbrock,7,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.051001,1.001183,1.024950
CP,inertia,Rosenbrock,8,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.008042,1.018903,1.029397
CP,inertia,Rosenbrock,9,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.044554,1.076330,1.138807
CP,inertia,Rosenbrock,10,5,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.264762,0.863186,0.794692
CP,inertia,Rosenbrock,1,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.044908,1.155489,1.320756
CP,inertia,Rosenbrock,2,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.043999,1.170256,1.381751
CP,inertia,Rosenbrock,3,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.061145,0.795706,0.647079
CP,inertia,Rosenbrock,4,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.037257,1.188948,1.417541
CP,inertia,Rosenbrock,5,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.011056,1.101633,1.210900
CP,inertia,Rosenbrock,6,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.121696,1.032954,1.101723
CP,inertia,Rosenbrock,7,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.082143,0.974526,0.978248
CP,inertia,Rosenbrock,8,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.150125,0.991661,0.944655
CP,inertia,Rosenbrock,9,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.093475,1.293713,1.682183
CP,inertia,Rosenbrock,10,10,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.010764,1.036507,1.084059
CP,inertia,Rosenbrock,1,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.067956,1.085666,1.154051
CP,inertia,Rosenbrock,2,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.256077,1.444354,2.061946
CP,inertia,Rosenbrock,3,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.112862,1.000398,0.967202
CP,inertia,Rosenbrock,4,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.006922,0.923341,0.849326
CP,inertia,Rosenbrock,5,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.001203,0.970204,0.943070
CP,inertia,Rosenbrock,6,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.011230,0.899790,0.806176
CP,inertia,Rosenbrock,7,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.058079,1.179422,1.407126
CP,inertia,Rosenbrock,8,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.027754,0.888502,0.777057
CP,inertia,Rosenbrock,9,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.113517,1.335651,1.781038
CP,inertia,Rosenbrock,10,25,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.040073,0.941239,0.905068
CP,inertia,Rosenbrock,1,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.006426,0.920534,0.848435
CP,inertia,Rosenbrock,2,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.109765,0.982909,0.999196
CP,inertia,Rosenbrock,3,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.014641,1.105490,1.216181
CP,inertia,Rosenbrock,4,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.021714,1.142734,1.302179
CP,inertia,Rosenbrock,5,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.036746,1.178462,1.381776
CP,inertia,Rosenbrock,6,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.004811,0.981308,0.956285
CP,inertia,Rosenbrock,7,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.109196,1.152246,1.298342
CP,inertia,Rosenbrock,8,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.052894,1.207534,1.468051
CP,inertia,Rosenbrock,9,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.092555,1.019735,1.070219
CP,inertia,Rosenbrock,10,50,200,0.900000,0.400000,2.000000,2.000000,5.000000,,,,3.000000,0.100000,2.000000,0.008263,0.994776,0.980504
